gene,essential,comment
PA14_05270,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_05280,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_05290,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_05300,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_05310,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_05320,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_05330,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_05340,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_05360,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_05380,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_05390,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_05400,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_05410,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_05420,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_05430,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_05440,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_05450,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_05460,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_05480,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_05500,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_05510,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_05520,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_05530,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_05540,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_05550,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_05560,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_05580,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_05590,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_05600,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_05620,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_05630,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_05640,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_05650,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_05660,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_05690,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_05700,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_05740,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_05750,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_05770,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_05775,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_05790,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_05810,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_05820,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_05840,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_05850,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_05860,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_05870,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_05880,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_05890,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_05910,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_05920,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_05950,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_05960,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_05970,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_05990,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06000,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06010,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06030,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06040,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06060,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06070,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06080,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06090,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06120,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06130,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06150,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06160,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06170,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06180,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06190,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06200,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06210,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06230,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06240,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06250,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06260,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06270,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06280,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06290,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06300,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06310,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06320,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06330,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06340,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06350,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06360,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06390,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06400,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06420,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06430,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06450,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06460,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06480,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06500,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06510,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06530,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06540,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06570,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06580,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06600,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06620,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06640,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06650,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06660,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06670,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06680,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06690,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06700,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06710,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06720,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06730,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06740,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06750,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06770,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06790,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06800,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06810,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06830,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06840,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06860,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06870,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06875,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06880,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06890,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06900,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06920,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06930,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06940,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06950,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06960,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06970,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06980,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_06990,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07000,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07010,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07020,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07030,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07040,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07050,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07060,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07070,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07090,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07110,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07130,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07140,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07150,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07170,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07190,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07200,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07210,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07230,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07240,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07250,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07260,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07280,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07290,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07300,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07310,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07330,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07340,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07355,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07360,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07370,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07380,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07400,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07410,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07420,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07430,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07440,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07450,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07460,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07470,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07480,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07500,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07520,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07530,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07550,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07560,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07570,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07580,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07590,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07600,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07620,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07630,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07650,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07660,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07680,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07690,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07700,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07710,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07730,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07740,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07760,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07770,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07780,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07790,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07800,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07810,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07820,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07840,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07850,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07860,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07870,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07890,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07900,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07910,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07930,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07940,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07950,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07960,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07970,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07980,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_07990,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08000,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08010,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08020,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08030,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08040,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08050,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08060,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08070,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08090,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08100,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08110,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08120,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08130,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08140,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08150,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08160,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08180,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08190,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08200,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08210,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08220,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08230,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08240,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08250,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08260,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08270,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08280,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08300,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08310,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08320,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08330,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08340,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08350,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08360,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08370,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08380,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08390,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08400,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08420,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08430,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08440,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08450,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08460,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08470,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08480,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08490,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08500,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08510,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08520,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08540,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08560,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08570,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08580,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08590,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08600,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08610,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08620,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08630,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08640,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08650,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08660,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08670,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08680,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08690,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08695,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08710,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08720,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08730,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08740,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08750,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08760,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08780,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08790,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08810,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08820,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08830,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08840,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08850,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08860,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08870,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08880,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08890,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08900,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08910,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08920,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08930,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08940,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08950,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08960,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08970,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08980,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_08990,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09000,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09010,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09020,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09030,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09040,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09050,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09070,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09080,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09090,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09100,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09115,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09130,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09150,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09160,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09180,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09195,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09200,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09210,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09220,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09230,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09240,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09260,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09270,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09280,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09290,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09300,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09320,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09340,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09350,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09370,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09380,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09400,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09410,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09420,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09440,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09450,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09460,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09470,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09480,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09490,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09500,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09520,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09530,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09540,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09550,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09570,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09580,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09600,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09610,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09630,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09660,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09680,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09690,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09700,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09710,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09730,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09740,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09750,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09760,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09770,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09780,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09790,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09810,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09820,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09850,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09870,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09880,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09890,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09900,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09910,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09920,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09930,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09940,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09950,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09960,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09970,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09980,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_09990,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_10010,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_10020,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_10040,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_10050,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_10070,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_10080,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_10090,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_10110,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_10120,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_10130,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_10140,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_10160,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_10170,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_10180,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_10190,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_10200,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_10210,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_10220,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_10230,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_10240,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_10250,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_10260,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_10270,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_10280,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_10290,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_10300,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_10320,no,"Manoil and Ausubel Overlap, 2005, LB"
